   1.400230372E-03  -0.000000000E+00  -7.825044452E-05  -2.471301977E-04  -4.664458001E-04  -6.553048736E-04   3.633015649E-05   1.855740921E-02   5.322243489E-02   1.152839028E-01   1.946687754E-01   6.640360248E-01
   1.500282807E-03  -0.000000000E+00  -7.577741789E-05  -2.435452085E-04  -4.853021575E-04  -6.975511811E-04  -9.368504394E-05   1.871664783E-02   5.376996459E-02   1.155681307E-01   1.949939829E-01   6.652848480E-01
   1.600334749E-03  -0.000000000E+00  -7.331672301E-05  -2.365327085E-04  -4.990203529E-04  -7.347500033E-04  -2.191914881E-04   1.887582247E-02   5.436650613E-02   1.158179351E-01   1.953160654E-01   6.665271054E-01
   1.700386370E-03  -0.000000000E+00  -7.086844115E-05  -2.286710014E-04  -5.072962409E-04  -7.665581449E-04  -3.398748141E-04   1.903865813E-02   5.499116236E-02   1.160227044E-01   1.956351961E-01   6.677649278E-01
   1.800437875E-03  -0.000000000E+00  -6.843232166E-05  -2.208173855E-04  -5.099396656E-04  -7.926281985E-04  -4.554197002E-04   1.921047286E-02   5.562510019E-02   1.161764606E-01   1.959511906E-01   6.690004387E-01
   1.900489496E-03  -0.000000000E+00  -6.600805021E-05  -2.130047763E-04  -5.062581599E-04  -8.126395072E-04  -5.655065183E-04   1.939763958E-02   5.625262591E-02   1.162807349E-01   1.962635719E-01   6.702357033E-01
   2.000041227E-03  -0.000000000E+00  -6.360735042E-05  -2.052644389E-04  -4.953955455E-04  -8.261513645E-04  -6.692996242E-04   1.960490017E-02   5.685959881E-02   1.163448823E-01   1.965702000E-01   6.714664909E-01
   2.100093772E-03  -0.000000000E+00  -6.120577160E-05  -1.975203193E-04  -4.789839175E-04  -8.329652271E-04  -7.675118061E-04   1.983713233E-02   5.744604282E-02   1.163855637E-01   1.968736423E-01   6.727069809E-01
   2.200146935E-03  -0.000000000E+00  -5.881513872E-05  -1.898110305E-04  -4.605603008E-04  -8.328044237E-04  -8.593012222E-04   2.009050589E-02   5.800698834E-02   1.164241765E-01   1.971721891E-01   6.739526324E-01
   2.300200725E-03  -0.000000000E+00  -5.643518513E-05  -1.821356907E-04  -4.419503723E-04  -8.253242631E-04  -9.444093737E-04   2.035510171E-02   5.854230836E-02   1.164861811E-01   1.974662973E-01   6.752048762E-01
   2.400255140E-03  -0.000000000E+00  -5.406554949E-05  -1.744932191E-04  -4.234310146E-04  -8.098466038E-04  -1.022572850E-03   2.061471431E-02   5.905126738E-02   1.165934664E-01   1.977572292E-01   6.764649138E-01
   2.500310177E-03  -0.000000000E+00  -5.170589197E-05  -1.668826461E-04  -4.049856058E-04  -7.852453501E-04  -1.093387050E-03   2.084949812E-02   5.953272754E-02   1.167677687E-01   1.980471838E-01   6.777337014E-01
   2.600365837E-03  -0.000000000E+00  -4.935592870E-05  -1.593030430E-04  -3.866125632E-04  -7.534096201E-04  -1.156205601E-03   2.103982545E-02   5.998635460E-02   1.170354744E-01   1.983392516E-01   6.790119384E-01
   2.700422117E-03  -0.000000000E+00  -4.701534646E-05  -1.517534298E-04  -3.683113067E-04  -7.184271596E-04  -1.210257821E-03   2.117062508E-02   6.041334280E-02   1.174289383E-01   1.986372708E-01   6.803000628E-01
   2.800479016E-03  -0.000000000E+00  -4.468383654E-05  -1.442327987E-04  -3.500797206E-04  -6.829285179E-04  -1.255027173E-03   2.123477769E-02   6.081623066E-02   1.179302227E-01   1.989455833E-01   6.815982521E-01
   2.900036244E-03  -0.000000000E+00  -4.237270007E-05  -1.367775386E-04  -3.320061054E-04  -6.477264129E-04  -1.290514327E-03   2.123415627E-02   6.119634636E-02   1.185073071E-01   1.992670226E-01   6.828998635E-01
   3.000094376E-03  -0.000000000E+00  -4.005832798E-05  -1.293117252E-04  -3.139065051E-04  -6.124771607E-04  -1.318013807E-03   2.117789706E-02   6.155648340E-02   1.191824491E-01   1.996090548E-01   6.842176589E-01
   3.100153122E-03  -0.000000000E+00  -3.775184498E-05  -1.218718927E-04  -2.958695850E-04  -5.773458754E-04  -1.338678246E-03   2.107957350E-02   6.190865856E-02   1.199529967E-01   1.999737275E-01   6.855445742E-01
   3.200212484E-03  -0.000000000E+00  -3.545286772E-05  -1.144570251E-04  -2.778929653E-04  -5.423305213E-04  -1.353587392E-03   2.095410976E-02   6.224933099E-02   1.207717816E-01   2.003636840E-01   6.868798524E-01
   3.300272458E-03  -0.000000000E+00  -3.316121542E-05  -1.070661664E-04  -2.599742661E-04  -5.074271292E-04  -1.362960899E-03   2.081487449E-02   6.256389826E-02   1.216338634E-01   2.007803251E-01   6.882225515E-01
   3.400333044E-03  -0.000000000E+00  -3.087668008E-05  -9.969842183E-05  -2.421111884E-04  -4.726317796E-04  -1.366018102E-03   2.067195958E-02   6.285871172E-02   1.225392710E-01   2.012236576E-01   6.895715707E-01
   3.500394241E-03  -0.000000000E+00  -2.859894444E-05  -9.235270249E-05  -2.243014839E-04  -4.379405238E-04  -1.361320626E-03   2.053143432E-02   6.314256526E-02   1.234835177E-01   2.016922680E-01   6.909256791E-01
   3.600456049E-03  -0.000000000E+00  -2.632769843E-05  -8.502772950E-05  -2.065428059E-04  -4.033477947E-04  -1.347325898E-03   2.039544859E-02   6.341463726E-02   1.244074286E-01   2.021834193E-01   6.922835464E-01
   3.700018151E-03  -0.000000000E+00  -2.407396762E-05  -7.775890469E-05  -1.889210530E-04  -3.690203236E-04  -1.322932760E-03   2.026362549E-02   6.367320068E-02   1.252863950E-01   2.026906657E-01   6.936369691E-01
   3.800081171E-03  -0.000000000E+00  -2.181480482E-05  -7.047238141E-05  -1.712567160E-04  -3.346094615E-04  -1.286964509E-03   2.013159302E-02   6.392290250E-02   1.261116629E-01   2.032144289E-01   6.949981200E-01
   3.900144798E-03  -0.000000000E+00  -1.956126232E-05  -6.320394180E-05  -1.536366940E-04  -3.002847603E-04  -1.238631910E-03   1.999622746E-02   6.415755558E-02   1.268880377E-01   2.037470111E-01   6.963587615E-01
   4.000209031E-03  -0.000000000E+00  -1.731305225E-05  -5.595269927E-05  -1.360590169E-04  -2.660420313E-04  -1.176843622E-03   1.985417272E-02   6.438199171E-02   1.276204268E-01   2.042830802E-01   6.977174764E-01
   4.100273868E-03  -0.000000000E+00  -1.506985115E-05  -4.871772987E-05  -1.185202954E-04  -2.318764576E-04  -1.100371044E-03   1.970336686E-02   6.459958341E-02   1.282782594E-01   2.048175018E-01   6.990729001E-01
   4.200339310E-03  -0.000000000E+00  -1.283134157E-05  -4.149800795E-05  -1.010171364E-04  -1.977841650E-04  -1.008314153E-03   1.954346101E-02   6.481080926E-02   1.288494505E-01   2.053456304E-01   7.004237458E-01
   4.300405354E-03  -0.000000000E+00  -1.059725613E-05  -3.429247327E-05  -8.354783127E-05  -1.637636576E-04  -9.006979870E-04   1.937580096E-02   6.501717971E-02   1.293500634E-01   2.058635385E-01   7.017688282E-01
   4.400472000E-03  -0.000000000E+00  -8.367368286E-06  -2.710045538E-05  -6.611138241E-05  -1.298096282E-04  -7.788533042E-04   1.920298775E-02   6.521717198E-02   1.297647194E-01   2.063681736E-01   7.031070829E-01
   4.500038909E-03  -0.000000000E+00  -6.152505843E-06  -1.995721442E-05  -4.879284719E-05  -9.607620541E-05  -6.460698344E-04   1.902904059E-02   6.540740087E-02   1.300820507E-01   2.068550356E-01   7.044309509E-01
   4.600106754E-03  -0.000000000E+00  -3.930125863E-06  -1.278968450E-05  -3.141557584E-05  -6.220994205E-05  -5.043968705E-04   1.885511101E-02   6.558707294E-02   1.303461439E-01   2.073278992E-01   7.057529630E-01
   4.700175198E-03  -0.000000000E+00  -1.711030390E-06  -5.632163565E-06  -1.406492403E-05  -2.838418719E-05  -3.573483430E-04   1.868406732E-02   6.575207279E-02   1.305729108E-01   2.077840810E-01   7.070658270E-01
   4.800244219E-03   0.000000000E+00   5.051484945E-07   1.516257673E-06   3.259036255E-06   5.370790770E-06  -2.057169987E-04   1.851658378E-02   6.589970912E-02   1.307602185E-01   2.082242168E-01   7.083690864E-01
   4.900313036E-03   0.000000000E+00   2.718552563E-06   8.655807948E-06   2.055884048E-05   3.901125180E-05  -4.833998897E-05   1.835184753E-02   6.602880240E-02   1.309181489E-01   2.086496370E-01   7.096624394E-01
   5.000381256E-03   0.000000000E+00   4.929237778E-06   1.578687968E-05   3.784431806E-05   7.252951875E-05   1.170567403E-04   1.818770105E-02   6.614052858E-02   1.310611651E-01   2.090622024E-01   7.109457513E-01
   5.100448879E-03   0.000000000E+00   7.137691263E-06   2.291058222E-05   5.512641071E-05   1.060185279E-04   2.918099669E-04   1.802107109E-02   6.623870707E-02   1.311953056E-01   2.094641107E-01   7.122190483E-01
   5.200015573E-03   0.000000000E+00   9.333596649E-06   2.999216031E-05   7.231732927E-05   1.395121743E-04   4.736360925E-04   1.784943721E-02   6.632906051E-02   1.313215965E-01   2.098557316E-01   7.134762100E-01
   5.300082008E-03   0.000000000E+00   1.153927330E-05   3.710205254E-05   8.956691472E-05   1.735581085E-04   6.615704772E-04   1.766821239E-02   6.642018118E-02   1.314448522E-01   2.102432143E-01   7.147301776E-01
   5.400147847E-03   0.000000000E+00   1.374353835E-05   4.420495714E-05   1.067516037E-04   2.080279847E-04   8.513177299E-04   1.747659715E-02   6.651987005E-02   1.315678084E-01   2.106264764E-01   7.159750376E-01
   5.500213095E-03   0.000000000E+00   1.594639273E-05   5.130618685E-05   1.238560161E-04   2.426289596E-04   1.042203130E-03   1.727472704E-02   6.663591197E-02   1.316914601E-01   2.110068977E-01   7.172113236E-01
   5.600277753E-03   0.000000000E+00   1.814827610E-05   5.841378598E-05   1.409394968E-04   2.767271861E-04   1.233596447E-03   1.706502194E-02   6.677458432E-02   1.318160759E-01   2.113851595E-01   7.184396568E-01
   5.700341823E-03   0.000000000E+00   2.034930857E-05   6.552962615E-05   1.581534689E-04   3.095499187E-04   1.425324882E-03   1.685232128E-02   6.693993765E-02   1.319424430E-01   2.117611208E-01   7.196607285E-01
   5.800405301E-03   0.000000000E+00   2.254863868E-05   7.264071370E-05   1.756745310E-04   3.404989247E-04   1.616870252E-03   1.664378302E-02   6.713341570E-02   1.320711842E-01   2.121337645E-01   7.208752808E-01
   5.900468178E-03   0.000000000E+00   2.474638693E-05   7.971966963E-05   1.935635665E-04   3.693391120E-04   1.807425385E-03   1.644837676E-02   6.735375548E-02   1.322021906E-01   2.125012328E-01   7.220840889E-01
   6.000030131E-03   0.000000000E+00   2.693494663E-05   8.671059151E-05   2.115394994E-04   3.961147685E-04   1.995087711E-03   1.627697911E-02   6.759594989E-02   1.323341739E-01   2.128592008E-01   7.232819339E-01
   6.100091776E-03   0.000000000E+00   2.914124690E-05   9.370785028E-05   2.293124810E-04   4.215484991E-04   2.180867597E-03   1.613830844E-02   6.785672718E-02   1.324674062E-01   2.132082254E-01   7.244816385E-01
   6.200152809E-03   0.000000000E+00   3.135502073E-05   1.007699809E-04   2.461819349E-04   4.460279756E-04   2.363060086E-03   1.604325100E-02   6.812787161E-02   1.325994651E-01   2.135432919E-01   7.256779406E-01
   6.300213260E-03   0.000000000E+00   3.356677722E-05   1.080303672E-04   2.616381941E-04   4.700107614E-04   2.541320535E-03   1.600047475E-02   6.840175346E-02   1.327278279E-01   2.138614455E-01   7.268715768E-01
   6.400273180E-03   0.000000000E+00   3.575759566E-05   1.155696896E-04   2.754493512E-04   4.938778745E-04   2.715169919E-03   1.601659262E-02   6.867089622E-02   1.328495363E-01   2.141604120E-01   7.280632382E-01
   6.500332627E-03   0.000000000E+00   3.791396690E-05   1.233060740E-04   2.877158643E-04   5.180184765E-04   2.884990511E-03   1.609553544E-02   6.892860427E-02   1.329616490E-01   2.144390586E-01   7.292535600E-01
   6.600391660E-03   0.000000000E+00   4.005369096E-05   1.309440975E-04   2.987848761E-04   5.429030019E-04   3.051323311E-03   1.623817922E-02   6.916941753E-02   1.330617186E-01   2.146978294E-01   7.304431127E-01
   6.700450324E-03   0.000000000E+00   4.224088831E-05   1.380478682E-04   3.090855291E-04   5.690113172E-04   3.215413679E-03   1.644213895E-02   6.938937862E-02   1.331483340E-01   2.149391112E-01   7.316323952E-01
   6.800008359E-03   0.000000000E+00   4.455143811E-05   1.441804969E-04   3.189539041E-04   5.964453673E-04   3.378407383E-03   1.670029307E-02   6.958516710E-02   1.332213245E-01   2.151663507E-01   7.328158827E-01
   6.900066363E-03   0.000000000E+00   4.705717465E-05   1.491751783E-04   3.288067950E-04   6.252030055E-04   3.544513777E-03   1.700638950E-02   6.975779907E-02   1.332835403E-01   2.153887064E-01   7.340058133E-01
   7.000124048E-03   0.000000000E+00   4.968427879E-05   1.530175256E-04   3.389079651E-04   6.542092837E-04   3.715652270E-03   1.734762104E-02   6.990648451E-02   1.333388231E-01   2.156140555E-01   7.351965077E-01
   7.100181407E-03   0.000000000E+00   5.222966690E-05   1.559378461E-04   3.496318097E-04   6.819980006E-04   3.893792589E-03   1.771032533E-02   7.003231762E-02   1.333934306E-01   2.158532826E-01   7.363881566E-01
   7.200238418E-03   0.000000000E+00   5.440480436E-05   1.582631546E-04   3.613744339E-04   7.069382925E-04   4.079297505E-03   1.807977233E-02   7.013693263E-02   1.334552830E-01   2.161185442E-01   7.375808776E-01
   7.300295048E-03   0.000000000E+00   5.594872467E-05   1.603073976E-04   3.743735662E-04   7.276034210E-04   4.270315773E-03   1.844123955E-02   7.022225450E-02   1.335333817E-01   2.164224696E-01   7.387747209E-01
   7.400351251E-03   0.000000000E+00   5.672958692E-05   1.623299949E-04   3.884752281E-04   7.432158024E-04   4.462346863E-03   1.878114846E-02   7.029021603E-02   1.336370746E-01   2.167774388E-01   7.399696763E-01
   7.500406987E-03   0.000000000E+00   5.678721157E-05   1.645676694E-04   4.029997698E-04   7.539355283E-04   4.648666544E-03   1.908812918E-02   7.034254793E-02   1.337752575E-01   2.171947507E-01   7.411656810E-01
   7.600462238E-03   0.000000000E+00   5.630232213E-05   1.672903115E-04   4.168257150E-04   7.604670372E-04   4.821698424E-03   1.935384459E-02   7.038074515E-02   1.339556094E-01   2.176840278E-01   7.423626295E-01
   7.700016752E-03   0.000000000E+00   5.552072191E-05   1.707793225E-04   4.286055076E-04   7.639912823E-04   4.973639050E-03   1.957247044E-02   7.040590478E-02   1.341826704E-01   2.182495076E-01   7.435543929E-01
   7.800071142E-03   0.000000000E+00   5.466101130E-05   1.752948981E-04   4.372781971E-04   7.658708533E-04   5.100169880E-03   1.974491923E-02   7.041930404E-02   1.344621925E-01   2.189015153E-01   7.447527883E-01
   7.900125244E-03   0.000000000E+00   5.391299944E-05   1.808015055E-04   4.421138683E-04   7.672871956E-04   5.196847451E-03   1.987195522E-02   7.042162669E-02   1.347941046E-01   2.196403690E-01   7.459516553E-01
   8.000179191E-03   0.000000000E+00   5.344671787E-05   1.869038656E-04   4.431605451E-04   7.691594655E-04   5.264667979E-03   1.995763018E-02   7.041360696E-02   1.351768435E-01   2.204655977E-01   7.471508176E-01
   8.100233122E-03   0.000000000E+00   5.345447457E-05   1.928513768E-04   4.409565866E-04   7.720628094E-04   5.300778990E-03   2.000890229E-02   7.039592743E-02   1.356066042E-01   2.213731321E-01   7.483501056E-01
   8.200287155E-03   0.000000000E+00   5.414494114E-05   1.977094297E-04   4.364517011E-04   7.762363567E-04   5.312453160E-03   2.003407903E-02   7.036925924E-02   1.360777889E-01   2.223588529E-01   7.495493648E-01
   8.300341375E-03   0.000000000E+00   5.566260470E-05   2.005655720E-04   4.307407954E-04   7.816301162E-04   5.306085616E-03   2.004104439E-02   7.033428384E-02   1.365835748E-01   2.234123553E-01   7.507484641E-01
   8.400395831E-03   0.000000000E+00   5.796789255E-05   2.008330702E-04   4.248391461E-04   7.879772248E-04   5.286455461E-03   2.003732906E-02   7.029169797E-02   1.371165249E-01   2.245196376E-01   7.519473023E-01
   8.500450530E-03   0.000000000E+00   6.075505697E-05   1.984573439E-04   4.195410512E-04   7.948808202E-04   5.258357541E-03   2.002969087E-02   7.024220573E-02   1.376691712E-01   2.256680478E-01   7.531458145E-01
   8.600005178E-03   0.000000000E+00   6.348293328E-05   1.938225479E-04   4.153818542E-04   8.018648537E-04   5.225762560E-03   2.002392993E-02   7.018679576E-02   1.382316608E-01   2.268373172E-01   7.543379864E-01
   8.700060284E-03   0.000000000E+00   6.557980571E-05   1.875766859E-04   4.125617040E-04   8.085848768E-04   5.190602606E-03   2.002469775E-02   7.012557714E-02   1.388034928E-01   2.280242184E-01   7.555358198E-01
   8.800115524E-03   0.000000000E+00   6.652616801E-05   1.805836450E-04   4.111059024E-04   8.146649378E-04   5.153874820E-03   2.003563481E-02   7.005943652E-02   1.393767290E-01   2.292078478E-01   7.567333901E-01
   8.900170847E-03   0.000000000E+00   6.609605286E-05   1.736479436E-04   4.108296634E-04   8.198767639E-04   5.115345915E-03   2.005922261E-02   6.998893614E-02   1.399473398E-01   2.303737071E-01   7.579308124E-01
   9.000226207E-03   0.000000000E+00   6.444291729E-05   1.674047486E-04   4.114359062E-04   8.241388273E-04   5.074154298E-03   2.009672307E-02   6.991456653E-02   1.405123382E-01   2.315084740E-01   7.591282497E-01
   9.100281568E-03   0.000000000E+00   6.180436678E-05   1.622901544E-04   4.125911516E-04   8.275686085E-04   5.029278450E-03   2.014925507E-02   6.983674065E-02   1.410696147E-01   2.326005098E-01   7.603259121E-01
   9.200336907E-03   0.000000000E+00   5.853676192E-05   1.585802355E-04   4.139832109E-04   8.305658164E-04   4.979941478E-03   2.021878477E-02   6.975579280E-02   1.416177205E-01   2.336402537E-01   7.615240545E-01
   9.300392212E-03   0.000000000E+00   5.492904859E-05   1.564463370E-04   4.153539531E-04   8.338985662E-04   4.925873983E-03   2.030387518E-02   6.967198204E-02   1.421556401E-01   2.346204858E-01   7.627229735E-01
   9.400447480E-03   0.000000000E+00   5.122176692E-05   1.559545185E-04   4.165134183E-04   8.387210942E-04   4.867394881E-03   2.040116888E-02   6.958549970E-02   1.426825884E-01   2.355364503E-01   7.639230037E-01
   9.500002441E-03   0.000000000E+00   4.764388264E-05   1.570307410E-04   4.173521799E-04   8.464059097E-04   4.805635284E-03   2.051205107E-02   6.949693141E-02   1.431953177E-01   2.363817615E-01   7.651185014E-01
   9.600057657E-03   0.000000000E+00   4.436054353E-05   1.593922073E-04   4.179172877E-04   8.584212345E-04   4.741057455E-03   2.063903092E-02   6.940546761E-02   1.436982907E-01   2.371649145E-01   7.663218765E-01
   9.700112861E-03   0.000000000E+00   4.159120917E-05   1.625168892E-04   4.185133660E-04   8.756711826E-04   4.675070198E-03   2.078389985E-02   6.931264048E-02   1.441882138E-01   2.378835523E-01   7.675275451E-01
   9.800168044E-03  -0.000000000E+00   3.948165844E-05   1.657334889E-04   4.198457610E-04   8.981536914E-04   4.608394008E-03   2.094611633E-02   6.921799876E-02   1.446644675E-01   2.385414668E-01   7.687359440E-01
   9.900223171E-03  -0.000000000E+00   3.809748991E-05   1.684113116E-04   4.230227642E-04   9.245809826E-04   4.541409867E-03   2.112586185E-02   6.912116832E-02   1.451266033E-01   2.391437958E-01   7.699475216E-01
   1.000027817E-02  -0.000000000E+00   3.744086992E-05   1.701338523E-04   4.293795624E-04   9.523910615E-04   4.473802277E-03   2.132528712E-02   6.902223590E-02   1.455744612E-01   2.396966051E-01   7.711627318E-01
   1.010033293E-02  -0.000000000E+00   3.750368474E-05   1.708103682E-04   4.400698419E-04   9.781179126E-04   4.404676613E-03   2.154329996E-02   6.892129889E-02   1.460082856E-01   2.402064665E-01   7.723820282E-01
   1.020038732E-02  -0.000000000E+00   3.834869180E-05   1.707070220E-04   4.556172137E-04   9.980295290E-04   4.332648690E-03   2.178054695E-02   6.881848285E-02   1.464287525E-01   2.406800529E-01   7.736058572E-01
   1.030044118E-02   0.000000000E+00   4.011854700E-05   1.704048700E-04   4.755366654E-04   1.008907315E-03   4.256180454E-03   2.203543400E-02   6.871394257E-02   1.468370049E-01   2.411237724E-01   7.748346478E-01
   1.040049438E-02   0.000000000E+00   4.299537566E-05   1.707382532E-04   4.982587143E-04   1.008355624E-03   4.173935940E-03   2.230326545E-02   6.860787453E-02   1.472345965E-01   2.415434567E-01   7.760688140E-01
   1.050004658E-02   0.000000000E+00   4.693870372E-05   1.727032442E-04   5.212208167E-04   9.955621116E-04   4.085398366E-03   2.257809530E-02   6.850105178E-02   1.476215001E-01   2.419421527E-01   7.773025382E-01
   1.060009830E-02   0.000000000E+00   5.195116028E-05   1.774099488E-04   5.417439763E-04   9.701999595E-04   3.989300008E-03   2.286026961E-02   6.839265850E-02   1.480036175E-01   2.423278769E-01   7.785485937E-01
   1.070014934E-02   0.000000000E+00   5.754927709E-05   1.858452915E-04   5.567990279E-04   9.344400435E-04   3.886798263E-03   2.314780498E-02   6.828350897E-02   1.483809506E-01   2.427015331E-01   7.798011454E-01
   1.080019987E-02   0.000000000E+00   6.332057970E-05   1.986167642E-04   5.638721713E-04   8.893573908E-04   3.779964806E-03   2.343978446E-02   6.817389864E-02   1.487552373E-01   2.430649920E-01   7.810605130E-01
   1.090025016E-02   0.000000000E+00   6.889956169E-05   2.155548201E-04   5.612473916E-04   8.371382194E-04   3.672021435E-03   2.373400070E-02   6.806414120E-02   1.491278234E-01   2.434191190E-01   7.823269826E-01
   1.100030051E-02   0.000000000E+00   7.418807092E-05   2.354691863E-04   5.478992395E-04   7.803756191E-04   3.566988041E-03   2.402802481E-02   6.795459070E-02   1.494995408E-01   2.437639230E-01   7.836008029E-01
   1.110035129E-02   0.000000000E+00   7.939494239E-05   2.561565101E-04   5.244537382E-04   7.211787926E-04   3.469350268E-03   2.432150507E-02   6.784566904E-02   1.498706427E-01   2.440987668E-01   7.848821831E-01
   1.120040266E-02   0.000000000E+00   8.482329141E-05   2.746956678E-04   4.926455498E-04   6.612614317E-04   3.383840455E-03   2.461514968E-02   6.773788604E-02   1.502408017E-01   2.444226252E-01   7.861712871E-01
   1.130045412E-02   0.000000000E+00   9.070118832E-05   2.880040172E-04   4.547353239E-04   6.020348013E-04   3.315310668E-03   2.490847460E-02   6.763184510E-02   1.506091672E-01   2.447343680E-01   7.874682265E-01
   1.140000505E-02   0.000000000E+00   9.693373768E-05   2.931737779E-04   4.137955319E-04   5.446997354E-04   3.268705309E-03   2.519820652E-02   6.752873563E-02   1.509726616E-01   2.450316018E-01   7.887665251E-01
   1.150005615E-02   0.000000000E+00   1.030335316E-04   2.885951091E-04   3.722882277E-04   4.889401967E-04   3.247804312E-03   2.548459891E-02   6.742822802E-02   1.513334092E-01   2.453168256E-01   7.900792606E-01
   1.160010760E-02   0.000000000E+00   1.080212674E-04   2.737041088E-04   3.322917378E-04   4.350425809E-04   3.256086342E-03   2.576409013E-02   6.733152835E-02   1.516878814E-01   2.455886324E-01   7.913999157E-01
   1.170015986E-02   0.000000000E+00   1.107973431E-04   2.495178474E-04   2.944585290E-04   3.832947501E-04   3.295323567E-03   2.603277744E-02   6.723922961E-02   1.520345772E-01   2.458482637E-01   7.927284330E-01
   1.180021326E-02   0.000000000E+00   1.101700040E-04   2.176115030E-04   2.584617241E-04   3.340058651E-04   3.363702980E-03   2.629025109E-02   6.715179205E-02   1.523729701E-01   2.460980146E-01   7.940647081E-01
   1.190026784E-02   0.000000000E+00   1.052176927E-04   1.803341734E-04   2.232936961E-04   2.877844115E-04   3.458741537E-03   2.653356704E-02   6.706952623E-02   1.527052024E-01   2.463412475E-01   7.954085891E-01
   1.200032336E-02   0.000000000E+00   9.553316026E-05   1.403518645E-04   1.877102646E-04   2.453611043E-04   3.577545956E-03   2.675994892E-02   6.699260764E-02   1.530303728E-01   2.465823511E-01   7.967598767E-01
   1.210037953E-02   0.000000000E+00   8.114184959E-05   1.000184411E-04   1.507146621E-04   2.069624559E-04   3.714568134E-03   2.696782202E-02   6.692111888E-02   1.533437639E-01   2.468266191E-01   7.981183298E-01
   1.220043637E-02   0.000000000E+00   6.278683567E-05   6.106061647E-05   1.119095921E-04   1.722647748E-04   3.862960297E-03   2.715646227E-02   6.685510915E-02   1.536449436E-01   2.470800537E-01   7.994836723E-01
   1.230049434E-02   0.000000000E+00   4.132541222E-05   2.461731029E-05   7.144787797E-05   1.403584477E-04   4.015002196E-03   2.732554674E-02   6.679465782E-02   1.539337367E-01   2.473491095E-01   8.008555977E-01
   1.240005403E-02   0.000000000E+00   1.803731905E-05  -8.516404168E-06   3.024083498E-05   1.098458950E-04   4.161996624E-03   2.747423367E-02   6.674018818E-02   1.542090783E-01   2.476388739E-01   8.022268670E-01
