0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
0.3001814791 0.0 0.0
