   0.000000000E+00   1.165197137E-42   1.165197137E-42   1.165197137E-42
   1.004572498E-04   4.625271815E+46   1.165197137E-42   1.165197137E-42
   2.000124893E-04   1.876804759E+47   1.165197137E-42   1.165197137E-42
   3.000685960E-04   4.236504054E+47   1.165197137E-42   1.165197137E-42
   4.001253394E-04   7.448417645E+47   1.165197137E-42   1.165197137E-42
   5.001827601E-04   1.146910320E+48   1.165197137E-42   1.165197137E-42
   6.002408931E-04   1.636900077E+48   1.165197137E-42   1.165197137E-42
   7.002997683E-04   2.227697427E+48   1.165197137E-42   1.165197137E-42
   8.003594100E-04   2.928261685E+48   1.165197137E-42   1.165197137E-42
   9.004198373E-04   3.727893254E+48   1.165197137E-42   1.165197137E-42
   1.000481064E-03   4.597026224E+48   1.165197137E-42   1.165197137E-42
   1.100042787E-03   5.516167408E+48   1.165197137E-42   1.165197137E-42
   1.200105629E-03   6.481598495E+48   1.165197137E-42   1.165197137E-42
   1.300169289E-03   7.479322943E+48   1.165197137E-42   1.165197137E-42
   1.400233769E-03   8.504476882E+48   1.165197137E-42   1.165197137E-42
   1.500299017E-03   9.553518341E+48   1.165197137E-42   1.165197137E-42
   1.600365009E-03   1.061141692E+49   1.165197137E-42   1.165197137E-42
   1.700431786E-03   1.165860991E+49   1.165197137E-42   1.165197137E-42
   1.800499238E-03   1.268028678E+49   1.165197137E-42   1.165197137E-42
   1.900066971E-03   1.365714251E+49   1.165197137E-42   1.165197137E-42
   2.000135559E-03   1.458684362E+49   1.165197137E-42   1.165197137E-42
   2.100204554E-03   1.545438559E+49   1.165197137E-42   1.165197137E-42
   2.200273172E-03   1.624720499E+49   1.165197137E-42   1.165197137E-42
   2.300341172E-03   1.695679796E+49   1.165197137E-42   1.165197137E-42
   2.400408526E-03   1.758168937E+49   1.165197137E-42   1.165197137E-42
   2.500475228E-03   1.812224015E+49   1.165197137E-42   1.165197137E-42
   2.600040961E-03   1.857756482E+49   1.165197137E-42   1.165197137E-42
   2.700106385E-03   1.895812028E+49   1.165197137E-42   1.165197137E-42
   2.800171153E-03   1.926642008E+49   1.165197137E-42   1.165197137E-42
   2.900235274E-03   1.950739910E+49   1.165197137E-42   1.165197137E-42
   3.000298752E-03   1.968906006E+49   1.165197137E-42   1.165197137E-42
   3.100361584E-03   1.982072315E+49   1.165197137E-42   1.165197137E-42
   3.200423761E-03   1.991137292E+49   1.165197137E-42   1.165197137E-42
   3.300485301E-03   1.996773022E+49   1.165197137E-42   1.165197137E-42
   3.400045897E-03   1.999530747E+49   1.165197137E-42   1.165197137E-42
   3.500106133E-03   2.000108300E+49   1.165197137E-42   1.165197137E-42
   3.600165739E-03   1.998996049E+49   1.165197137E-42   1.165197137E-42
   3.700224683E-03   1.996737984E+49   1.165197137E-42   1.165197137E-42
   3.800282987E-03   1.993749260E+49   1.165197137E-42   1.165197137E-42
   3.900340651E-03   1.990451182E+49   1.165197137E-42   1.165197137E-42
   4.000397650E-03   1.987013217E+49   1.165197137E-42   1.165197137E-42
   4.100454014E-03   1.983475051E+49   1.165197137E-42   1.165197137E-42
   4.200009432E-03   1.980017078E+49   1.165197137E-42   1.165197137E-42
   4.300064486E-03   1.976695129E+49   1.165197137E-42   1.165197137E-42
   4.400118887E-03   1.973692217E+49   1.165197137E-42   1.165197137E-42
   4.500172638E-03   1.971039683E+49   1.165197137E-42   1.165197137E-42
   4.600225748E-03   1.968739556E+49   1.165197137E-42   1.165197137E-42
   4.700278189E-03   1.966761810E+49   1.165197137E-42   1.165197137E-42
   4.800329992E-03   1.965055876E+49   1.165197137E-42   1.165197137E-42
   4.900381131E-03   1.963552809E+49   1.165197137E-42   1.165197137E-42
   5.000431650E-03   1.962182609E+49   1.165197137E-42   1.165197137E-42
   5.100481481E-03   1.960973577E+49   1.165197137E-42   1.165197137E-42
   5.200030356E-03   1.959869346E+49   1.165197137E-42   1.165197137E-42
   5.300078700E-03   1.958940301E+49   1.165197137E-42   1.165197137E-42
   5.400126221E-03   1.958210327E+49   1.165197137E-42   1.165197137E-42
   5.500173185E-03   1.957702620E+49   1.165197137E-42   1.165197137E-42
   5.600220452E-03   1.957433953E+49   1.165197137E-42   1.165197137E-42
   5.700268244E-03   1.957368168E+49   1.165197137E-42   1.165197137E-42
   5.800316637E-03   1.957561974E+49   1.165197137E-42   1.165197137E-42
   5.900365699E-03   1.957958686E+49   1.165197137E-42   1.165197137E-42
   6.000415489E-03   1.958572202E+49   1.165197137E-42   1.165197137E-42
   6.100466072E-03   1.959339010E+49   1.165197137E-42   1.165197137E-42
   6.200017249E-03   1.960261763E+49   1.165197137E-42   1.165197137E-42
   6.300069599E-03   1.961348767E+49   1.165197137E-42   1.165197137E-42
   6.400122932E-03   1.962567886E+49   1.165197137E-42   1.165197137E-42
   6.500177313E-03   1.963985743E+49   1.165197137E-42   1.165197137E-42
   6.600232804E-03   1.965526977E+49   1.165197137E-42   1.165197137E-42
   6.700289461E-03   1.967265972E+49   1.165197137E-42   1.165197137E-42
   6.800347339E-03   1.969122625E+49   1.165197137E-42   1.165197137E-42
   6.900406486E-03   1.971146915E+49   1.165197137E-42   1.165197137E-42
   7.000466924E-03   1.973256218E+49   1.165197137E-42   1.165197137E-42
   7.100028385E-03   1.975394699E+49   1.165197137E-42   1.165197137E-42
   7.200091166E-03   1.977552199E+49   1.165197137E-42   1.165197137E-42
   7.300151694E-03   1.979657385E+49   1.165197137E-42   1.165197137E-42
   7.400209083E-03   1.981768363E+49   1.165197137E-42   1.165197137E-42
   7.500262697E-03   1.983781221E+49   1.165197137E-42   1.165197137E-42
   7.600312776E-03   1.985816340E+49   1.165197137E-42   1.165197137E-42
   7.700362270E-03   1.987746207E+49   1.165197137E-42   1.165197137E-42
   7.800414194E-03   1.989697582E+49   1.165197137E-42   1.165197137E-42
   7.900468642E-03   1.991575139E+49   1.165197137E-42   1.165197137E-42
   8.000025535E-03   1.993427698E+49   1.165197137E-42   1.165197137E-42
   8.100085396E-03   1.995274324E+49   1.165197137E-42   1.165197137E-42
   8.200145985E-03   1.997056325E+49   1.165197137E-42   1.165197137E-42
   8.300206501E-03   1.998883291E+49   1.165197137E-42   1.165197137E-42
   8.400267339E-03   2.000605594E+49   1.165197137E-42   1.165197137E-42
   8.500328804E-03   2.002404975E+49   1.165197137E-42   1.165197137E-42
   8.600390575E-03   2.004100545E+49   1.165197137E-42   1.165197137E-42
   8.700453380E-03   2.005855059E+49   1.165197137E-42   1.165197137E-42
   8.800017234E-03   2.007547178E+49   1.165197137E-42   1.165197137E-42
   8.900082282E-03   2.009244388E+49   1.165197137E-42   1.165197137E-42
   9.000147635E-03   2.010969332E+49   1.165197137E-42   1.165197137E-42
   9.100212451E-03   2.012612237E+49   1.165197137E-42   1.165197137E-42
   9.200276417E-03   2.014358009E+49   1.165197137E-42   1.165197137E-42
   9.300339640E-03   2.015972174E+49   1.165197137E-42   1.165197137E-42
